"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"2132","Surplus.seo[10]",138.025,110.83,4.492,113.19,415.391,FALSE,0.984,1.001,3000
"2133","Surplus.seo[11]",141.261,111.216,5.682,116.506,418.595,FALSE,0.987,1.001,2149
"2134","Surplus.seo[12]",143.533,111.912,6.173,117.958,422.764,FALSE,0.989,1.001,2994
"2135","Surplus.seo[13]",146.981,112.146,8.223,121.595,417.557,FALSE,0.99,1.001,3000
"2136","Surplus.seo[14]",149.544,111.777,10.49,124.204,420.334,FALSE,0.993,1,3000
"2137","Surplus.seo[15]",153.325,112.822,12.335,128.178,426.369,FALSE,0.995,1,3000
"2138","Surplus.seo[16]",154.804,112.742,12.309,130.203,429.855,FALSE,0.994,1.001,2377
"2139","Surplus.seo[17]",155.506,112.734,13.193,130.617,427.883,FALSE,0.995,1.001,2144
"2140","Surplus.seo[18]",157.729,113.112,14.47,132.282,433.096,FALSE,0.996,1.001,2368
"2141","Surplus.seo[19]",159.127,113.435,14.18,134.876,426.9,FALSE,0.995,1.001,2740
"2142","Surplus.seo[20]",167.59,117.836,15.794,142.039,445.057,FALSE,0.997,1.001,2074
"2143","Surplus.seo[21]",173.599,121.801,17.085,148.564,458.663,FALSE,0.999,1.001,2111
"2144","Surplus.seo[22]",179.205,124.634,17.477,152.322,474.085,FALSE,0.999,1.001,1942
"2145","Surplus.seo[23]",182.841,127.324,18,155.55,481.941,FALSE,0.999,1.001,1897
"2146","Surplus.seo[24]",184.794,129.094,18.07,157.119,488.67,FALSE,0.999,1.001,1710
"2147","Surplus.seo[25]",187.52,131.639,18.47,159.706,503.491,FALSE,0.999,1.001,1795
"2148","Surplus.seo[26]",191.598,134.263,18.726,163.006,515.908,FALSE,0.999,1.001,1827
"2149","Surplus.seo[27]",196.077,137.508,19.007,166.203,527.364,FALSE,1,1.001,1853
"2150","Surplus.seo[28]",199.451,140.761,19.32,168.285,537.346,FALSE,1,1.001,1764
"2151","Surplus.seo[29]",201.254,142.675,19.051,169.262,539.575,FALSE,1,1.001,1742
"2152","Surplus.seo[30]",201.925,143.422,19.282,169.445,542.131,FALSE,1,1.001,1836
"2153","Surplus.seo[31]",203.106,144.708,19.19,170.235,553.47,FALSE,1,1.001,1931
"2154","Surplus.seo[32]",203.919,145.576,19.196,170.793,551.546,FALSE,1,1.001,1887
"2155","Surplus.seo[33]",204.287,145.792,19.322,171.088,548.734,FALSE,1,1.001,1900
"2156","Surplus.seo[34]",204.29,145.705,19.09,171.192,555.049,FALSE,1,1.001,1895
"2157","Surplus.seo[35]",203.86,145.162,19.318,171.629,548.248,FALSE,1,1.001,1996
"2158","Surplus.seo[36]",203.634,144.917,19.427,171.23,544.157,FALSE,1,1.001,2062
"2159","Surplus.seo[37]",203.319,144.372,19.381,171.224,545.677,FALSE,1,1.001,2016
"2160","Surplus.seo[38]",202.759,143.59,19.484,170.768,542.302,FALSE,1,1.001,2110
"2161","Surplus.seo[39]",201.842,142.457,19.411,170.456,542.175,FALSE,1,1.001,2233
"2162","Surplus.seo[40]",200.323,140.494,19.46,169.781,533.325,FALSE,1,1.001,2426
"2163","Surplus.seo[41]",198.56,138.57,19.426,169.73,529.018,FALSE,1,1.001,2547
"2164","Surplus.seo[42]",197.583,137.455,19.303,169.813,518.952,FALSE,1,1.001,2311
"2165","Surplus.seo[43]",197.205,136.957,19.543,169.515,513.452,FALSE,1,1,2544
"2166","qsCPUE[1]",2.188,0.299,1.671,2.159,2.835,FALSE,1,1.001,2938
"2167","qsCPUE[2]",11.163,2.331,7.454,10.887,16.222,FALSE,1,1,3000
"2168","qsCPUE[3]",5.099,0.495,4.207,5.066,6.107,FALSE,1,1,3000
"2169","qsCPUE[4]",3.608,0.415,2.857,3.587,4.479,FALSE,1,1.003,3000
"2170","Tau1",0.373,0.127,0.183,0.355,0.668,FALSE,1,1,3000
"2171","Tau2",0,0,0,0,0,FALSE,1,NA,1
"2172","Tau3",0.14,0.064,0.021,0.141,0.263,FALSE,1,1,2758
"2173","CtoB[1,1]",0.004,0.003,0.001,0.003,0.01,FALSE,1,1.003,3000
"2174","CtoB[2,1]",0.008,0.005,0.003,0.007,0.022,FALSE,1,1.002,3000
"2175","CtoB[3,1]",0.007,0.002,0.004,0.007,0.011,FALSE,1,1.001,3000
"2176","CtoB[4,1]",0.001,0,0.001,0.001,0.002,FALSE,1,1.002,3000
"2177","CtoB[1,2]",0.004,0.003,0.001,0.003,0.011,FALSE,1,1.005,2109
"2178","CtoB[2,2]",0.007,0.006,0.002,0.006,0.021,FALSE,1,1.004,3000
"2179","CtoB[3,2]",0.008,0.002,0.005,0.008,0.013,FALSE,1,1,3000
"2180","CtoB[4,2]",0.001,0,0.001,0.001,0.003,FALSE,1,1.002,2834
"2181","CtoB[1,3]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.001,3000
"2182","CtoB[2,3]",0.007,0.005,0.002,0.006,0.02,FALSE,1,1.004,1243
"2183","CtoB[3,3]",0.009,0.002,0.006,0.009,0.014,FALSE,1,1.002,3000
"2184","CtoB[4,3]",0.001,0,0.001,0.001,0.002,FALSE,1,1,3000
"2185","CtoB[1,4]",0.004,0.002,0.001,0.003,0.01,FALSE,1,1.004,1958
"2186","CtoB[2,4]",0.006,0.003,0.002,0.005,0.015,FALSE,1,1.001,3000
"2187","CtoB[3,4]",0.015,0.003,0.009,0.014,0.022,FALSE,1,1,2668
"2188","CtoB[4,4]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1,3000
"2189","CtoB[1,5]",0.003,0.002,0.001,0.003,0.01,FALSE,1,1,3000
"2190","CtoB[2,5]",0.015,0.008,0.006,0.013,0.035,FALSE,1,1.001,2229
"2191","CtoB[3,5]",0.033,0.007,0.022,0.032,0.048,FALSE,1,1.001,3000
"2192","CtoB[4,5]",0.003,0.001,0.002,0.003,0.006,FALSE,1,1.003,1217
"2193","CtoB[1,6]",0.012,0.003,0.007,0.012,0.02,FALSE,1,1.003,3000
"2194","CtoB[2,6]",0.025,0.01,0.012,0.023,0.05,FALSE,1,1.008,573
"2195","CtoB[3,6]",0.035,0.008,0.023,0.034,0.053,FALSE,1,1,3000
"2196","CtoB[4,6]",0.006,0.002,0.003,0.005,0.01,FALSE,1,1,3000
"2197","CtoB[1,7]",0.008,0.003,0.004,0.007,0.017,FALSE,1,1.001,3000
"2198","CtoB[2,7]",0.028,0.015,0.012,0.025,0.069,FALSE,1,1,2861
"2199","CtoB[3,7]",0.033,0.007,0.022,0.032,0.05,FALSE,1,1.001,2579
"2200","CtoB[4,7]",0.012,0.003,0.008,0.012,0.019,FALSE,1,1,3000
"2201","CtoB[1,8]",0.017,0.004,0.011,0.016,0.026,FALSE,1,1.003,3000
"2202","CtoB[2,8]",0.065,0.022,0.036,0.061,0.117,FALSE,1,1.003,848
"2203","CtoB[3,8]",0.028,0.007,0.018,0.027,0.043,FALSE,1,1.001,1575
"2204","CtoB[4,8]",0.036,0.007,0.024,0.035,0.052,FALSE,1,1.002,3000
"2205","CtoB[1,9]",0.019,0.005,0.012,0.018,0.031,FALSE,1,1.004,1688
"2206","CtoB[2,9]",0.05,0.021,0.025,0.045,0.105,FALSE,1,1.002,1852
"2207","CtoB[3,9]",0.03,0.008,0.019,0.029,0.049,FALSE,1,1,3000
"2208","CtoB[4,9]",0.03,0.006,0.02,0.029,0.044,FALSE,1,1,3000
"2209","CtoB[1,10]",0.012,0.004,0.007,0.011,0.022,FALSE,1,1.002,3000
"2210","CtoB[2,10]",0.034,0.017,0.015,0.03,0.081,FALSE,1,1.017,295
"2211","CtoB[3,10]",0.024,0.006,0.014,0.023,0.039,FALSE,1,1.001,3000
"2212","CtoB[4,10]",0.02,0.005,0.013,0.019,0.03,FALSE,1,1.001,3000
"2213","CtoB[1,11]",0.009,0.004,0.004,0.008,0.021,FALSE,1,1.005,3000
"2214","CtoB[2,11]",0.035,0.018,0.014,0.03,0.082,FALSE,1,1.005,3000
"2215","CtoB[3,11]",0.02,0.007,0.011,0.019,0.036,FALSE,1,1.001,3000
"2216","CtoB[4,11]",0.019,0.005,0.012,0.018,0.031,FALSE,1,1.001,3000
"2217","CtoB[1,12]",0.032,0.007,0.021,0.031,0.049,FALSE,1,1,3000
"2218","CtoB[2,12]",0.033,0.015,0.015,0.029,0.073,FALSE,1,1.001,2215
"2219","CtoB[3,12]",0.018,0.005,0.011,0.017,0.029,FALSE,1,1,3000
"2220","CtoB[4,12]",0.017,0.004,0.01,0.016,0.026,FALSE,1,1.001,3000
"2221","CtoB[1,13]",0.015,0.005,0.008,0.013,0.027,FALSE,1,1.004,2133
"2222","CtoB[2,13]",0.045,0.017,0.024,0.04,0.091,FALSE,1,1,3000
"2223","CtoB[3,13]",0.022,0.006,0.014,0.021,0.035,FALSE,1,1.001,2059
"2224","CtoB[4,13]",0.023,0.005,0.015,0.022,0.036,FALSE,1,1.002,3000
"2225","CtoB[1,14]",0.022,0.006,0.014,0.021,0.036,FALSE,1,1.001,3000
"2226","CtoB[2,14]",0.052,0.018,0.03,0.049,0.098,FALSE,1,1,2475
"2227","CtoB[3,14]",0.027,0.007,0.018,0.026,0.044,FALSE,1,1,3000
"2228","CtoB[4,14]",0.019,0.007,0.011,0.018,0.037,FALSE,1,1,3000
"2229","CtoB[1,15]",0.024,0.006,0.015,0.023,0.038,FALSE,1,1.001,3000
"2230","CtoB[2,15]",0.053,0.021,0.028,0.048,0.105,FALSE,1,1.001,2214
"2231","CtoB[3,15]",0.033,0.007,0.022,0.031,0.051,FALSE,1,1,3000
"2232","CtoB[4,15]",0.019,0.006,0.012,0.018,0.034,FALSE,1,1,3000
"2233","CtoB[1,16]",0.013,0.003,0.009,0.013,0.02,FALSE,1,1.001,3000
"2234","CtoB[2,16]",0.024,0.014,0.009,0.02,0.063,FALSE,1,1.001,3000
"2235","CtoB[3,16]",0.02,0.004,0.013,0.019,0.03,FALSE,1,1.001,2403
"2236","CtoB[4,16]",0.006,0.001,0.004,0.006,0.01,FALSE,1,1,3000
"2237","CtoB[1,17]",0.021,0.005,0.014,0.021,0.032,FALSE,1,1.001,2481
"2238","CtoB[2,17]",0.035,0.025,0.01,0.028,0.096,FALSE,1,1.004,2485
"2239","CtoB[3,17]",0.03,0.006,0.021,0.03,0.044,FALSE,1,1.001,3000
"2240","CtoB[4,17]",0.013,0.003,0.008,0.012,0.019,FALSE,1,1.002,2002
"2241","CtoB[1,18]",0.02,0.006,0.012,0.018,0.034,FALSE,1,1.002,3000
"2242","CtoB[2,18]",0.02,0.013,0.007,0.017,0.056,FALSE,1,1.004,2008
"2243","CtoB[3,18]",0.026,0.005,0.018,0.026,0.038,FALSE,1,1,3000
"2244","CtoB[4,18]",0.01,0.002,0.007,0.01,0.016,FALSE,1,1,3000
"2245","CtoB[1,19]",0.024,0.006,0.015,0.023,0.037,FALSE,1,1,3000
"2246","CtoB[2,19]",0.029,0.012,0.013,0.027,0.058,FALSE,1,1.003,1287
"2247","CtoB[3,19]",0.039,0.01,0.024,0.038,0.065,FALSE,1,1.001,2548
"2248","CtoB[4,19]",0.013,0.002,0.009,0.012,0.017,FALSE,1,1,3000
"2249","CtoB[1,20]",0.018,0.003,0.013,0.018,0.025,FALSE,1,1.001,3000
"2250","CtoB[2,20]",0.015,0.004,0.009,0.014,0.024,FALSE,1,1.001,2382
"2251","CtoB[3,20]",0.025,0.006,0.017,0.024,0.04,FALSE,1,1,3000
"2252","CtoB[4,20]",0.012,0.002,0.009,0.012,0.017,FALSE,1,1,3000
"2253","CtoB[1,21]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.003,3000
"2254","CtoB[2,21]",0.017,0.004,0.01,0.016,0.027,FALSE,1,1.001,3000
"2255","CtoB[3,21]",0.017,0.002,0.012,0.016,0.022,FALSE,1,1.001,2767
"2256","CtoB[4,21]",0.015,0.003,0.01,0.015,0.023,FALSE,1,1,3000
"2257","CtoB[1,22]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.001,3000
"2258","CtoB[2,22]",0.023,0.006,0.014,0.022,0.037,FALSE,1,1.001,3000
"2259","CtoB[3,22]",0.019,0.003,0.014,0.019,0.025,FALSE,1,1,3000
"2260","CtoB[4,22]",0.013,0.002,0.01,0.013,0.018,FALSE,1,1,3000
"2261","CtoB[1,23]",0.007,0.001,0.005,0.007,0.009,FALSE,1,1.001,3000
"2262","CtoB[2,23]",0.02,0.005,0.013,0.019,0.032,FALSE,1,1.003,1295
"2263","CtoB[3,23]",0.021,0.003,0.016,0.021,0.028,FALSE,1,1.001,2143
"2264","CtoB[4,23]",0.014,0.002,0.01,0.014,0.019,FALSE,1,1.001,1880
"2265","CtoB[1,24]",0.01,0.002,0.007,0.01,0.013,FALSE,1,1,3000
"2266","CtoB[2,24]",0.025,0.008,0.014,0.023,0.043,FALSE,1,1.001,2031
"2267","CtoB[3,24]",0.02,0.003,0.015,0.02,0.026,FALSE,1,1.001,2230
"2268","CtoB[4,24]",0.012,0.002,0.009,0.011,0.016,FALSE,1,1,3000
"2269","CtoB[1,25]",0.025,0.004,0.018,0.024,0.034,FALSE,1,1.002,3000
"2270","CtoB[2,25]",0.023,0.009,0.013,0.021,0.049,FALSE,1,1.008,1606
"2271","CtoB[3,25]",0.027,0.007,0.017,0.026,0.045,FALSE,1,1,3000
"2272","CtoB[4,25]",0.013,0.003,0.009,0.012,0.019,FALSE,1,1.001,3000
"2273","CtoB[1,26]",0.019,0.003,0.013,0.018,0.026,FALSE,1,1.001,3000
"2274","CtoB[2,26]",0.028,0.009,0.016,0.026,0.053,FALSE,1,1.004,875
"2275","CtoB[3,26]",0.016,0.003,0.011,0.015,0.023,FALSE,1,1,3000
"2276","CtoB[4,26]",0.011,0.002,0.008,0.011,0.015,FALSE,1,1.001,3000
"2277","CtoB[1,27]",0.009,0.001,0.006,0.009,0.012,FALSE,1,1.001,3000
"2278","CtoB[2,27]",0.055,0.029,0.025,0.047,0.135,FALSE,1,1,3000
"2279","CtoB[3,27]",0.022,0.004,0.015,0.021,0.031,FALSE,1,1.003,1084
"2280","CtoB[4,27]",0.013,0.002,0.01,0.013,0.018,FALSE,1,1.001,3000
"2281","CtoB[1,28]",0.013,0.004,0.009,0.012,0.025,FALSE,1,1.004,3000
"2282","CtoB[2,28]",0.037,0.016,0.02,0.033,0.076,FALSE,1,1,3000
"2283","CtoB[3,28]",0.031,0.01,0.018,0.029,0.054,FALSE,1,1.003,2265
"2284","CtoB[4,28]",0.012,0.003,0.008,0.012,0.018,FALSE,1,1.001,3000
"2285","CtoB[1,29]",0.02,0.006,0.012,0.019,0.035,FALSE,1,1,3000
"2286","CtoB[2,29]",0.028,0.009,0.016,0.026,0.051,FALSE,1,1.003,1402
"2287","CtoB[3,29]",0.02,0.005,0.013,0.019,0.031,FALSE,1,1,3000
"2288","CtoB[4,29]",0.012,0.002,0.009,0.012,0.017,FALSE,1,1.001,3000
"2289","CtoB[1,30]",0.032,0.01,0.018,0.03,0.056,FALSE,1,1,3000
"2290","CtoB[2,30]",0.017,0.005,0.011,0.016,0.029,FALSE,1,1,3000
"2291","CtoB[3,30]",0.015,0.003,0.01,0.014,0.022,FALSE,1,1.001,2013
"2292","CtoB[4,30]",0.013,0.002,0.009,0.012,0.018,FALSE,1,1.003,3000
"2293","CtoB[1,31]",0.016,0.004,0.01,0.015,0.026,FALSE,1,1.005,3000
"2294","CtoB[2,31]",0.019,0.004,0.012,0.019,0.029,FALSE,1,1,3000
"2295","CtoB[3,31]",0.018,0.004,0.011,0.017,0.027,FALSE,1,1.002,1898
"2296","CtoB[4,31]",0.015,0.003,0.01,0.014,0.021,FALSE,1,1.002,3000
"2297","CtoB[1,32]",0.011,0.002,0.008,0.011,0.015,FALSE,1,1.001,1934
"2298","CtoB[2,32]",0.011,0.003,0.007,0.011,0.017,FALSE,1,1,3000
"2299","CtoB[3,32]",0.01,0.002,0.008,0.01,0.013,FALSE,1,1.001,3000
"2300","CtoB[4,32]",0.008,0.001,0.006,0.008,0.01,FALSE,1,1.001,3000
"2301","CtoB[1,33]",0.018,0.003,0.013,0.018,0.024,FALSE,1,1.002,947
"2302","CtoB[2,33]",0.013,0.003,0.008,0.012,0.019,FALSE,1,1,3000
"2303","CtoB[3,33]",0.015,0.002,0.011,0.015,0.019,FALSE,1,1.001,3000
"2304","CtoB[4,33]",0.011,0.002,0.008,0.011,0.014,FALSE,1,1.001,3000
"2305","CtoB[1,34]",0.018,0.003,0.013,0.018,0.025,FALSE,1,1.003,1214
"2306","CtoB[2,34]",0.018,0.007,0.009,0.016,0.037,FALSE,1,1,3000
"2307","CtoB[3,34]",0.016,0.002,0.012,0.016,0.02,FALSE,1,1,3000
"2308","CtoB[4,34]",0.015,0.002,0.011,0.015,0.02,FALSE,1,1,3000
"2309","CtoB[1,35]",0.014,0.002,0.01,0.014,0.019,FALSE,1,1,3000
"2310","CtoB[2,35]",0.013,0.003,0.009,0.013,0.02,FALSE,1,1,3000
"2311","CtoB[3,35]",0.009,0.001,0.007,0.009,0.012,FALSE,1,1.001,1626
"2312","CtoB[4,35]",0.004,0.001,0.003,0.004,0.005,FALSE,1,1.001,3000
"2313","CtoB[1,36]",0.015,0.003,0.01,0.014,0.021,FALSE,1,1,2357
"2314","CtoB[2,36]",0.016,0.003,0.01,0.015,0.023,FALSE,1,1,3000
"2315","CtoB[3,36]",0.009,0.001,0.007,0.009,0.012,FALSE,1,1,3000
"2316","CtoB[4,36]",0.004,0.001,0.003,0.004,0.005,FALSE,1,1.001,3000
"2317","CtoB[1,37]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1,3000
"2318","CtoB[2,37]",0.016,0.007,0.01,0.015,0.03,FALSE,1,1.058,3000
"2319","CtoB[3,37]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1.001,1883
"2320","CtoB[4,37]",0.005,0.001,0.003,0.005,0.009,FALSE,1,1.001,3000
"2321","CtoB[1,38]",0.025,0.006,0.015,0.024,0.039,FALSE,1,1.001,1737
"2322","CtoB[2,38]",0.015,0.003,0.01,0.015,0.022,FALSE,1,1,3000
"2323","CtoB[3,38]",0.012,0.002,0.009,0.012,0.015,FALSE,1,1.001,2703
"2324","CtoB[4,38]",0.005,0.001,0.003,0.005,0.006,FALSE,1,1,2863
"2325","CtoB[1,39]",0.02,0.011,0.007,0.017,0.048,FALSE,1,1,3000
"2326","CtoB[2,39]",0.016,0.004,0.01,0.015,0.025,FALSE,1,1.002,3000
"2327","CtoB[3,39]",0.018,0.002,0.014,0.018,0.023,FALSE,1,1,3000
"2328","CtoB[4,39]",0.005,0.001,0.004,0.005,0.007,FALSE,1,1.002,1277
"2329","CtoB[1,40]",0.01,0.004,0.006,0.009,0.02,FALSE,1,1.005,662
"2330","CtoB[2,40]",0.017,0.005,0.01,0.016,0.027,FALSE,1,1,3000
"2331","CtoB[3,40]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,3000
"2332","CtoB[4,40]",0.014,0.002,0.01,0.014,0.018,FALSE,1,1,3000
"2333","CtoB[1,41]",0.007,0.001,0.005,0.007,0.011,FALSE,1,1,2872
"2334","CtoB[2,41]",0.014,0.003,0.009,0.014,0.021,FALSE,1,1.001,1294
"2335","CtoB[3,41]",0.007,0.002,0.005,0.007,0.012,FALSE,1,1.001,3000
"2336","CtoB[4,41]",0.003,0,0.003,0.003,0.005,FALSE,1,1.001,1855
"2337","CtoB[1,42]",0.017,0.008,0.008,0.015,0.038,FALSE,1,1,3000
"2338","CtoB[2,42]",0.016,0.004,0.01,0.016,0.025,FALSE,1,1.003,839
"2339","CtoB[3,42]",0.006,0.001,0.004,0.006,0.008,FALSE,1,1,2898
"2340","CtoB[4,42]",0.003,0.001,0.002,0.003,0.005,FALSE,1,1,3000
"2341","CtoB[1,43]",0.017,0.015,0.006,0.012,0.055,FALSE,1,1.01,1031
"2342","CtoB[2,43]",0.012,0.006,0.006,0.01,0.025,FALSE,1,1.009,1694
"2343","CtoB[3,43]",0.007,0.004,0.004,0.006,0.018,FALSE,1,1.009,3000
"2344","CtoB[4,43]",0.003,0.002,0.002,0.003,0.007,FALSE,1,1.01,3000
"2345","CBtoK[1]",0.449,0.149,0.186,0.444,0.749,FALSE,1,1,3000
"2346","CBtoK[2]",0.336,0.185,0.072,0.31,0.771,FALSE,1,1.002,1978
"2347","CBtoK[3]",0.411,0.122,0.187,0.408,0.653,FALSE,1,1,3000
"2348","CBtoK[4]",0.508,0.149,0.223,0.512,0.791,FALSE,1,1.001,1298
"2349","CBtoKseo",0.405,0.095,0.247,0.395,0.618,FALSE,1,1,3000
"2350","FBtoK[1]",0.436,0.255,0.065,0.398,0.977,FALSE,1,1,3000
"2351","FBtoK[2]",0.393,0.276,0.005,0.354,0.952,FALSE,1,1,2759
"2352","FBtoK[3]",0.428,0.238,0.082,0.393,0.951,FALSE,1,1,3000
"2353","FBtoK[4]",0.453,0.233,0.1,0.42,0.959,FALSE,1,1,3000
"2354","FBtoKseo",0.405,0.206,0.105,0.368,0.885,FALSE,1,1,3000
"2355","FBtoCB[1]",0.954,0.461,0.221,0.922,1.963,FALSE,1,1.001,1387
"2356","FBtoCB[2]",1.21,0.781,0.024,1.144,3.046,FALSE,1,1.002,1428
"2357","FBtoCB[3]",1.024,0.467,0.275,0.987,2.042,FALSE,1,1,3000
"2358","FBtoCB[4]",0.89,0.384,0.281,0.848,1.719,FALSE,1,1,3000
"2359","MSY[1]",58.981,50.888,0.897,48.899,178.784,FALSE,1,1.002,1050
"2360","MSY[2]",36.369,26.56,0.751,32.813,98.103,FALSE,1,1.002,900
"2361","MSY[3]",75.071,59.203,1.141,65.818,214.223,FALSE,1,1,2923
"2362","MSY[4]",53.411,51.172,0.749,39.983,180.505,FALSE,1,1,2397
"2363","Bmsy[1]",4597.518,1855.079,2514.328,4079.108,9341.41,FALSE,1,1,3000
"2364","Bmsy[2]",2363.675,1815.392,756.886,1758.372,7459.866,FALSE,1,1.007,1117
"2365","Bmsy[3]",6361.153,2230.179,3825.404,5766.486,12223.472,FALSE,1,1,3000
"2366","Bmsy[4]",5211.418,1986.65,3043.632,4667.82,10459.51,FALSE,1,1.001,3000
"2367","Fmsy[1]",0.015,0.016,0,0.011,0.054,FALSE,1,1.001,2938
"2368","Fmsy[2]",0.021,0.021,0,0.016,0.078,FALSE,1,1.007,973
"2369","Fmsy[3]",0.013,0.012,0,0.011,0.045,FALSE,1,1.001,3000
"2370","Fmsy[4]",0.012,0.013,0,0.008,0.044,FALSE,1,1.002,1424
"2371","Hmsy[1]",0.015,0.016,0,0.011,0.054,FALSE,1,1.001,2938
"2372","Hmsy[2]",0.021,0.021,0,0.016,0.078,FALSE,1,1.007,973
"2373","Hmsy[3]",0.013,0.012,0,0.011,0.045,FALSE,1,1.001,3000
"2374","Hmsy[4]",0.012,0.013,0,0.008,0.044,FALSE,1,1.002,1424
"2375","Stock.Status[1]",1.123,0.373,0.464,1.11,1.873,FALSE,1,1,3000
"2376","Stock.Status[2]",0.839,0.464,0.18,0.774,1.929,FALSE,1,1.002,1978
"2377","Stock.Status[3]",1.026,0.305,0.467,1.021,1.632,FALSE,1,1,3000
"2378","Stock.Status[4]",1.269,0.372,0.557,1.28,1.978,FALSE,1,1.001,1298
"2379","Proj1_biomass",17958.473,1826.43,14741.122,17848.24,21884.892,FALSE,1,1.002,947
"2380","Bmsyseo",18533.763,3998.89,12121.417,17996.697,27598.462,FALSE,1,1,3000
"2381","Fmsyseo",0.013,0.011,0.001,0.01,0.042,FALSE,1,1.001,2104
"2382","Fmsyseo2",0.013,0.011,0.001,0.01,0.042,FALSE,1,1.001,2104
"2383","Stock.Status.SEO",1.013,0.237,0.617,0.989,1.545,FALSE,1,1,3000
"2384","fit[1]",0.587,5.031,-9.022,0.455,10.509,TRUE,0.54,1,3000
"2385","fit[2]",-0.402,5.43,-11.226,-0.317,10.009,TRUE,0.527,1,3000
"2386","fit[3]",0.607,5.136,-9.389,0.769,10.795,TRUE,0.561,1,3000
"2387","fit[4]",-0.399,5.318,-10.947,-0.365,10.009,TRUE,0.531,1.001,3000
"2388","subfit.new[1]",-0.041,5.298,-10.603,-0.024,10.311,TRUE,0.502,1.001,2158
"2389","subfit.new[2]",0.129,5.449,-10.763,0.149,10.698,TRUE,0.508,1,3000
"2390","subfit.new[3]",-0.166,5.103,-9.974,-0.274,10.06,TRUE,0.518,1.001,3000
"2391","subfit.new[4]",-0.104,5.426,-10.5,-0.223,10.559,TRUE,0.517,1,3000
"2392","iphcfit.new[1]",-0.061,4.172,-8.116,-0.173,8.095,TRUE,0.514,1,3000
"2393","iphcfit.new[2]",0.009,4.343,-8.531,0.075,8.448,TRUE,0.508,1,3000
"2394","iphcfit.new[3]",0.18,3.945,-7.587,0.197,8.103,TRUE,0.519,1.001,1194
"2395","iphcfit.new[4]",0.101,3.916,-7.779,0.1,7.685,TRUE,0.509,1,3000
"2396","deviance",4675.943,26.592,4625.39,4675.969,4727.51,FALSE,1,1,3000
